company_name,company_industry,company_status,file_name
Ciberbit,Technology,Coimbra,MalPatSaj_wikipedia
Cimpor,Industrials,Lisbon,MalPatSaj_wikipedia
CMS-Helmets,Consumer goods,Anadia,MalPatSaj_wikipedia
Cofina,Consumer services,Porto,MalPatSaj_wikipedia
Comboios de Portugal,Consumer services,Lisbon,MalPatSaj_wikipedia
Conservas Ramirez,Consumer goods,Matosinhos,MalPatSaj_wikipedia
Continente,Consumer services,Matosinhos,MalPatSaj_wikipedia
Corticeira Amorim,Basic materials,Santa Maria da Feira[11],MalPatSaj_wikipedia
Critical Software,Technology,Coimbra,MalPatSaj_wikipedia
"CTT Correios de Portugal, S.A. (CTT)",Industrials,Lisbon,MalPatSaj_wikipedia
Delta Cafés,Consumer goods,Campo Maior,MalPatSaj_wikipedia
EFACEC,Industrials,Matosinhos,MalPatSaj_wikipedia
Energias de Portugal (EDP),Utilities,Lisbon,MalPatSaj_wikipedia
Fábrica Nacional de Munições de Armas Ligeiras,Industrials,Lisbon,MalPatSaj_wikipedia
Galp Energia,Utilities,Lisbon,MalPatSaj_wikipedia
Glintt,Technology,Lisbon,MalPatSaj_wikipedia
Grupo José de Mello,Conglomerates,Lisbon,MalPatSaj_wikipedia
Iberomoldes,Industrials,Marinha Grande,MalPatSaj_wikipedia
Impresa,Consumer services,Oeiras,MalPatSaj_wikipedia
Jerónimo Martins,Consumer services,Lisbon,MalPatSaj_wikipedia
Lactogal,Consumer goods,Porto,MalPatSaj_wikipedia
Logoplaste,Industrials,Cascais,MalPatSaj_wikipedia
Martifer,Industrials,Oliveira de Frades,MalPatSaj_wikipedia
Media Capital,Consumer services,Oeiras,MalPatSaj_wikipedia
Medinfar,Health care,Lisbon,MalPatSaj_wikipedia
MEO,Telecommunications,Lisbon,MalPatSaj_wikipedia
Montepio,Financials,Lisbon,MalPatSaj_wikipedia
Mota-Engil,Industrials,Porto,MalPatSaj_wikipedia
Move Interactive,Technology,Cascais,MalPatSaj_wikipedia
NOS,Telecommunications,Lisbon,MalPatSaj_wikipedia
Novabase,Technology,Lisbon,MalPatSaj_wikipedia
Novo Banco,Financials,Lisbon,MalPatSaj_wikipedia
Pingo Doce,Consumer services,Lisbon,MalPatSaj_wikipedia
Porto Editora,Consumer services,Porto,MalPatSaj_wikipedia
Portugal Telecom,Telecommunications,Lisbon,MalPatSaj_wikipedia
Quidgest,Technology,Lisbon,MalPatSaj_wikipedia
Rádio e Televisão de Portugal,Consumer services,Lisbon,MalPatSaj_wikipedia
Redes Energéticas Nacionais (REN),Utilities,Lisbon,MalPatSaj_wikipedia
Renova,Basic materials,Torres Novas,MalPatSaj_wikipedia
SAPO,Telecommunications,Lisbon,MalPatSaj_wikipedia
Semapa,Industrials,Lisbon,MalPatSaj_wikipedia
Simoldes,Industrials,Oliveira de Azeméis,MalPatSaj_wikipedia
Soares da Costa,Industrials,Porto,MalPatSaj_wikipedia
SIC,Consumer services,Lisbon,MalPatSaj_wikipedia
Sonae Indústria,Industrials,Maia,MalPatSaj_wikipedia
Sonae,Conglomerates,Maia,MalPatSaj_wikipedia
Sovena Group,Consumer goods,Oeiras,MalPatSaj_wikipedia
Sumol + Compal,Consumer goods,Oeiras,MalPatSaj_wikipedia
Tabaqueira,Consumer goods,Lisbon,MalPatSaj_wikipedia
TAP Air Portugal,Consumer services,Lisbon,MalPatSaj_wikipedia
Televisão Independente,Consumer services,Oeiras,MalPatSaj_wikipedia
The Navigator Company,Basic materials,Setúbal,MalPatSaj_wikipedia
Tranquilidade,Financials,Lisbon,MalPatSaj_wikipedia
Tupam editores,Consumer services,Lisbon,MalPatSaj_wikipedia
UMM,Industrials,Lisbon,MalPatSaj_wikipedia
Unicer Brewery,Consumer goods,Matosinhos,MalPatSaj_wikipedia
Uniplaces,Technology,Lisbon,MalPatSaj_wikipedia
Visabeira,Conglomerates,Viseu,MalPatSaj_wikipedia
Vista Alegre,Consumer goods,Ílhavo,MalPatSaj_wikipedia
Adevărul Holding,Consumer services,Bucharest,MalPatSaj_wikipedia
Angst,Consumer services,Buftea,MalPatSaj_wikipedia
Antibiotice Iași,Health care,Iași,MalPatSaj_wikipedia
Apulum,Consumer goods,Alba Iulia,MalPatSaj_wikipedia
Arctic S.A.,Consumer goods,Găești,MalPatSaj_wikipedia
Automobile Dacia,Consumer goods,Mioveni,MalPatSaj_wikipedia
Banca Comercială Română (BCR),Financials,Bucharest,MalPatSaj_wikipedia
Banca Transilvania,Financials,Cluj-Napoca,MalPatSaj_wikipedia
Blue Air,Consumer services,Bucharest,MalPatSaj_wikipedia
BRD – Groupe Société Générale,Financials,Bucharest,MalPatSaj_wikipedia
Căile Ferate Române,Industrials,Bucharest,MalPatSaj_wikipedia
Continental Hotels,Consumer services,Bucharest,MalPatSaj_wikipedia
Dedeman,Consumer services,Bacău,MalPatSaj_wikipedia
European Drinks & Foods,Consumer goods,Ștei,MalPatSaj_wikipedia
Farmec,Consumer goods,Cluj-Napoca,MalPatSaj_wikipedia
Ford Romania,Consumer goods,Craiova,MalPatSaj_wikipedia
GeCAD Software,Technology,Bucharest,MalPatSaj_wikipedia
Grup Feroviar Român,Industrials,Bucharest,MalPatSaj_wikipedia
Intact Media Group,Consumer services,Bucharest,MalPatSaj_wikipedia
Jolidon,Consumer goods,Cluj-Napoca,MalPatSaj_wikipedia
Mangalia shipyard,Industrials,Mangalia,MalPatSaj_wikipedia
Mega Image,Consumer services,Bucharest,MalPatSaj_wikipedia
Metrorex,Consumer services,Bucharest,MalPatSaj_wikipedia
Mobexpert,Consumer services,Bucharest,MalPatSaj_wikipedia
Napolact,Consumer goods,Cluj-Napoca,MalPatSaj_wikipedia
Orange Romania,Telecommunications,Bucharest,MalPatSaj_wikipedia
Petrom,Oil & gas,Bucharest,MalPatSaj_wikipedia
Petromidia Refinery,Oil & gas,Năvodari,MalPatSaj_wikipedia
Poșta Română,Industrials,Bucharest,MalPatSaj_wikipedia
Raiffeisen Romania,Financials,Bucharest,MalPatSaj_wikipedia
RCS & RDS,Telecommunications,Bucharest,MalPatSaj_wikipedia
Realitatea-Cațavencu,Consumer services,Bucharest,MalPatSaj_wikipedia
Regiotrans,Consumer services,Brașov,MalPatSaj_wikipedia
Roman,Industrials,Brașov,MalPatSaj_wikipedia
Rompetrol,Oil & gas,Bucharest,MalPatSaj_wikipedia
Romstal,Industrials,Bucharest,MalPatSaj_wikipedia
Romtelecom,Telecommunications,Bucharest,MalPatSaj_wikipedia
SIVECO Romania,Technology,Bucharest,MalPatSaj_wikipedia
Softpedia,Technology,Bucharest,MalPatSaj_wikipedia
Softwin,Technology,Bucharest,MalPatSaj_wikipedia
TAROM,Consumer services,Otopeni,MalPatSaj_wikipedia
Tehnoton,Consumer goods,Iaşi,MalPatSaj_wikipedia
Telekom Romania,Telecommunications,Bucharest,MalPatSaj_wikipedia
Terapia Ranbaxy,Health care,Cluj-Napoca,MalPatSaj_wikipedia
Țiriac Holdings,Conglomerates,Bucharest,MalPatSaj_wikipedia
Transferoviar Grup,Industrials,Cluj-Napoca,MalPatSaj_wikipedia
Trilulilu,Technology,Cluj-Napoca,MalPatSaj_wikipedia
Ubisoft Bucharest,Technology,Bucharest,MalPatSaj_wikipedia
UPC Romania,Telecommunications,Bucharest,MalPatSaj_wikipedia
Ursus Breweries,Consumer goods,Bucharest,MalPatSaj_wikipedia
UTI Holdings,Conglomerates,Bucharest,MalPatSaj_wikipedia
Vodafone Romania,Telecommunications,Bucharest,MalPatSaj_wikipedia
Zentiva,Health care,Bucharest,MalPatSaj_wikipedia
Air Slovakia,Consumer services,Bratislava,MalPatSaj_wikipedia
Cestné a Stavebné Mechanizmy Tisovec,Industrials,Detva,MalPatSaj_wikipedia
Doprastav,Industrials,Bratislava[11],MalPatSaj_wikipedia
Elnec,Industrials,Prešov,MalPatSaj_wikipedia
ESET,Technology,Bratislava,MalPatSaj_wikipedia
Glass LPS,Consumer goods,Medzilaborce,MalPatSaj_wikipedia
Istrobanka,Financials,Bratislava,MalPatSaj_wikipedia
J&T Finance Group,Financials,Bratislava,MalPatSaj_wikipedia
JTRE,Real estate,Bratislava,MalPatSaj_wikipedia
JJ Electronic,Industrials,Čadca,MalPatSaj_wikipedia
Komerční banka Bratislava,Financials,Bratislava,MalPatSaj_wikipedia
Matador,Consumer goods,Púchov,MalPatSaj_wikipedia
"OFZ, a.s., Istebné,",Basic materials,Istebné,MalPatSaj_wikipedia
Orange Slovensko,Telecommunications,Bratislava,MalPatSaj_wikipedia
Penta Investments,Financials,Bratislava,MalPatSaj_wikipedia
Poštová banka,Financials,Bratislava,MalPatSaj_wikipedia
Šariš Brewery,Consumer goods,Veľký Šariš,MalPatSaj_wikipedia
Slovak Airlines,Consumer services,Bratislava,MalPatSaj_wikipedia
Slovak Telekom,Telecommunications,Bratislava,MalPatSaj_wikipedia
Slovalco,Basic materials,Žiar nad Hronom,MalPatSaj_wikipedia
Slovart Music,Consumer services,Bratislava,MalPatSaj_wikipedia
Slovenská pošta,Industrials,Banská Bystrica,MalPatSaj_wikipedia
Slovenská sporiteľňa,Financials,Bratislava,MalPatSaj_wikipedia
Slovenské elektrárne,Utilities,Bratislava,MalPatSaj_wikipedia
Slovenský plynárenský priemysel,Oil & gas,Bratislava,MalPatSaj_wikipedia
Slovnaft,Oil & gas,Bratislava,MalPatSaj_wikipedia
Sygic,Technology,Bratislava,MalPatSaj_wikipedia
Tatra banka,Financials,Bratislava,MalPatSaj_wikipedia
O2 Slovakia,Telecommunications,Bratislava,MalPatSaj_wikipedia
Topvar,Consumer goods,Veľký Šariš,MalPatSaj_wikipedia
Transpetrol AS,Oil & gas,Bratislava,MalPatSaj_wikipedia
U.S. Steel Košice,Basic materials,Košice,MalPatSaj_wikipedia
Vagónka,Industrials,Trebišov,MalPatSaj_wikipedia
Železničná spoločnosť Slovensko,Industrials,Bratislava,MalPatSaj_wikipedia
Zlatý Bažant,Consumer goods,Hurbanovo,MalPatSaj_wikipedia
Academa,Technology,Ljubljana,MalPatSaj_wikipedia
Adria Airways,Consumer services,Zgornji Brnik,MalPatSaj_wikipedia
Adria Mobil,Consumer goods,Novo Mesto,MalPatSaj_wikipedia
Akrapovič,Consumer goods,Ivančna Gorica,MalPatSaj_wikipedia
Alpina Žiri,Consumer goods,Žiri,MalPatSaj_wikipedia
Amebis,Technology,Kamnik,MalPatSaj_wikipedia
AMIS,Telecommunications,Maribor,MalPatSaj_wikipedia
BTC,Consumer services,Ljubljana,MalPatSaj_wikipedia
Elan,Consumer goods,Begunje na Gorenjskem,MalPatSaj_wikipedia
Goodyear Dunlop Sava Tires,Consumer goods,Kranj,MalPatSaj_wikipedia
Gorenje,Consumer goods,Velenje,MalPatSaj_wikipedia
Iskra (company),Industrials,Kranj,MalPatSaj_wikipedia
Istrabenz,Conglomerates,Koper,MalPatSaj_wikipedia
Krka,Health care,Novo Mesto,MalPatSaj_wikipedia
Litostroj,Industrials,Ljubljana,MalPatSaj_wikipedia
Ljubljana Jože Pučnik Airport,Industrials,Ljubljana,MalPatSaj_wikipedia
Mercator,Consumer services,Ljubljana,MalPatSaj_wikipedia
Mobitel,Telecommunications,Ljubljana,MalPatSaj_wikipedia
Petrol Group,Consumer services,Ljubljana,MalPatSaj_wikipedia
Port of Koper,Industrials,Koper,MalPatSaj_wikipedia
Post of Slovenia,Industrials,Maribor,MalPatSaj_wikipedia
Slovenian Railways,Industrials,Ljubljana,MalPatSaj_wikipedia
Slovenija ceste Tehnika,Industrials,Ljubljana,MalPatSaj_wikipedia
Solinair,Consumer services,Ljubljana,MalPatSaj_wikipedia
Tomos,Consumer goods,Koper,MalPatSaj_wikipedia
XLAB d.o.o,Technology,Ljubljana,MalPatSaj_wikipedia
ZootFly,Technology,Ljubljana,MalPatSaj_wikipedia
3scale,Technology,Barcelona[3],MalPatSaj_wikipedia
Abengoa,Conglomerates,Seville,MalPatSaj_wikipedia
Abertis,Conglomerates,Barcelona,MalPatSaj_wikipedia
Acciona,Industrials,Alcobendas,MalPatSaj_wikipedia
Acerinox,Basic materials,Madrid,MalPatSaj_wikipedia
ACS Group,Industrials,Madrid,MalPatSaj_wikipedia
Afinsa,Consumer services,Madrid,MalPatSaj_wikipedia
Akamon Entertainment,Technology,Barcelona,MalPatSaj_wikipedia
Almirall,Health care,Barcelona,MalPatSaj_wikipedia
Amadeus IT Group,Technology,Madrid,MalPatSaj_wikipedia
Astilleros y Talleres del Noroeste,Industrials,Fene,MalPatSaj_wikipedia
Atresmedia,Consumer services,San Sebastián de los Reyes,MalPatSaj_wikipedia
Balay,Consumer goods,Zaragoza,MalPatSaj_wikipedia
Banco Bilbao Vizcaya Argentaria (BBVA),Financials,Bilbao,MalPatSaj_wikipedia
Banco Popular Español,Financials,Madrid,MalPatSaj_wikipedia
Banco Sabadell,Financials,Sabadell,MalPatSaj_wikipedia
Banco Santander,Financials,Santander,MalPatSaj_wikipedia
Banesto,Financials,Madrid,MalPatSaj_wikipedia
Bankinter,Financials,Madrid,MalPatSaj_wikipedia
Bassols 1790,Consumer goods,Vic,MalPatSaj_wikipedia
Bolsas y Mercados Españoles (BME),Financials,Madrid,MalPatSaj_wikipedia
BRB Internacional,Consumer services,Alcobendas,MalPatSaj_wikipedia
Budgetplaces,Consumer services,Barcelona,MalPatSaj_wikipedia
Calidad Pascual,Consumer goods,Madrid,MalPatSaj_wikipedia
CATUAV,Industrials,Moià,MalPatSaj_wikipedia
Chupa Chups,Consumer goods,Barcelona,MalPatSaj_wikipedia
CIE Automotive,Consumer goods,Bilbao,MalPatSaj_wikipedia
Cintra,Industrials,Madrid,MalPatSaj_wikipedia
Cepsa,Oil & gas,Madrid,MalPatSaj_wikipedia
Compañía Logística de Hidrocarburos (CLH),Utilities,Madrid,MalPatSaj_wikipedia
Construcciones Aeronáuticas SA (CASA),Industrials,Madrid,MalPatSaj_wikipedia
Construcciones y Auxiliar de Ferrocarriles (CAF),Industrials,Beasain,MalPatSaj_wikipedia
Copisa,Industrials,Barcelona,MalPatSaj_wikipedia
Correos,Industrials,Madrid,MalPatSaj_wikipedia
Cortefiel,Consumer services,Madrid,MalPatSaj_wikipedia
Cupra,Consumer goods,Martorell,MalPatSaj_wikipedia
Curaxys,Health care,Cádiz,MalPatSaj_wikipedia
Deoleo,Consumer goods,Córdoba,MalPatSaj_wikipedia
DIA,Consumer services,Las Rozas,MalPatSaj_wikipedia
Ebro Foods,Consumer goods,Madrid,MalPatSaj_wikipedia
Ebro trucks,Consumer goods,Barcelona,MalPatSaj_wikipedia
El Corte Inglés,Consumer services,Madrid,MalPatSaj_wikipedia
Enagás,Utilities,Madrid,MalPatSaj_wikipedia
Endesa,Utilities,Madrid,MalPatSaj_wikipedia
Eroski,Consumer services,Elorrio,MalPatSaj_wikipedia
Euskaltel,Telecommunications,Derio,MalPatSaj_wikipedia
Fagor,Consumer goods,Mondragón,MalPatSaj_wikipedia
Ferrovial,Industrials,Madrid,MalPatSaj_wikipedia
Festina,Consumer goods,Barcelona,MalPatSaj_wikipedia
Fierro Group,Conglomerates,Madrid[5],MalPatSaj_wikipedia
Fomento de Construcciones y Contratas,Industrials,Barcelona,MalPatSaj_wikipedia
Gamesa,Oil & gas,Zamudio,MalPatSaj_wikipedia
Naturgy,Utilities,Madrid,MalPatSaj_wikipedia
GMV Innovating Solutions,Conglomerates,Tres Cantos,MalPatSaj_wikipedia
Grundig mobile,Technology,Málaga,MalPatSaj_wikipedia
Grupo Agbar,Utilities,Barcelona,MalPatSaj_wikipedia
Grupo Antolin,Consumer goods,Burgos,MalPatSaj_wikipedia
Grupo Calvo,Consumer goods,Carballo,MalPatSaj_wikipedia
Grupo Gea Perona,Utilities,Murcia,MalPatSaj_wikipedia
Grupo Lo Monaco,Consumer goods,Granada,MalPatSaj_wikipedia
Grupo Puma,Industrials,Madrid,MalPatSaj_wikipedia
Hijos de Rivera,Consumer goods,A Coruña,MalPatSaj_wikipedia
Hipercor,Consumer services,Madrid,MalPatSaj_wikipedia
Iberdrola,Utilities,Bilbao,MalPatSaj_wikipedia
Iberia,Consumer services,Madrid,MalPatSaj_wikipedia
IDAPT,Technology,Barcelona,MalPatSaj_wikipedia
Idilia Foods,Consumer goods,Barcelona,MalPatSaj_wikipedia
Inditex,Consumer services,Arteixo,MalPatSaj_wikipedia
Indra Sistemas,Industrials,Madrid,MalPatSaj_wikipedia
Inmobiliaria Colonial,Financials,Madrid,MalPatSaj_wikipedia
Irizar,Industrials,Ormaiztegi,MalPatSaj_wikipedia
Joma,Consumer goods,Portillo de Toledo,MalPatSaj_wikipedia
Kelme,Consumer services,Elche,MalPatSaj_wikipedia
La Caixa,Financials,Valencia,MalPatSaj_wikipedia
La Casera,Consumer services,Madrid,MalPatSaj_wikipedia
Lacasa,Consumer goods,Zaragoza,MalPatSaj_wikipedia
Lladró,Consumer goods,Tavernes Blanques,MalPatSaj_wikipedia
Llaollao,Consumer goods,Murcia,MalPatSaj_wikipedia
Mahou San Miguel,Consumer goods,Madrid,MalPatSaj_wikipedia
Majorica,Consumer goods,Palma,MalPatSaj_wikipedia
Mango,Consumer services,Palau-solità i Plegamans,MalPatSaj_wikipedia
Mapfre,Financials,Majadahonda,MalPatSaj_wikipedia
Marfeel,Technology,Barcelona,MalPatSaj_wikipedia
Mediaset España Comunicación,Consumer services,Madrid,MalPatSaj_wikipedia
Meliá Hotels International,Consumer services,Palma,MalPatSaj_wikipedia
Mercadona,Consumer services,Tavernes Blanques,MalPatSaj_wikipedia
Mondragon Corporation,Conglomerates,Mondragón,MalPatSaj_wikipedia
Mutua Madrileña,Financials,Madrid,MalPatSaj_wikipedia
Naipes Heraclio Fournier,Industrials,Vitoria-Gasteiz,MalPatSaj_wikipedia
Natra,Conglomerates,Valencia,MalPatSaj_wikipedia
Navantia,Industrials,Madrid,MalPatSaj_wikipedia
NH Hotel Group,Consumer services,Madrid,MalPatSaj_wikipedia
Nodosa Shipyard,Industrials,Bueu,MalPatSaj_wikipedia
Obrascón Huarte Lain,Industrials,Madrid,MalPatSaj_wikipedia
Orbea,Consumer goods,Mallabia,MalPatSaj_wikipedia
Pacha Group,Consumer services,Ibiza,MalPatSaj_wikipedia
Pescanova,Consumer goods,Redondela,MalPatSaj_wikipedia
Planeta Group,Consumer services,Barcelona,MalPatSaj_wikipedia
Porcelanosa,Industrials,Villarreal,MalPatSaj_wikipedia
PRISA TV,Consumer services,Tres Cantos,MalPatSaj_wikipedia
Private Media Group,Consumer services,Barcelona,MalPatSaj_wikipedia
Prosegur,Industrials,Madrid,MalPatSaj_wikipedia
Pyro Studios,Technology,Alcobendas,MalPatSaj_wikipedia
Red Eléctrica de España,Utilities,Alcobendas,MalPatSaj_wikipedia
Renfe,Consumer services,Madrid,MalPatSaj_wikipedia
Repsol,Oil & gas,Madrid,MalPatSaj_wikipedia
RTVE,Consumer services,Madrid,MalPatSaj_wikipedia
RIU Hotels,Consumer services,Majorca,MalPatSaj_wikipedia
Sacyr,Industrials,Madrid,MalPatSaj_wikipedia
Santana Motor,Consumer goods,Linares,MalPatSaj_wikipedia
SEAT,Consumer goods,Martorell,MalPatSaj_wikipedia
SENER,Industrials,Getxo,MalPatSaj_wikipedia
Sener Aeronáutica,Industrials,Getxo,MalPatSaj_wikipedia
Talgo,Industrials,Las Rozas de Madrid,MalPatSaj_wikipedia
Técnicas Reunidas,Oil & gas,Madrid,MalPatSaj_wikipedia
Telefónica,Telecommunications,Madrid,MalPatSaj_wikipedia
Telepizza,Consumer services,Madrid,MalPatSaj_wikipedia
Terra,Technology,Madrid,MalPatSaj_wikipedia
Uralita Group,Industrials,Madrid,MalPatSaj_wikipedia
Vidal,Consumer goods,Molina de Segura,MalPatSaj_wikipedia
Vitelcom,Consumer goods,Málaga,MalPatSaj_wikipedia
Vodafone Spain,Telecommunications,Madrid,MalPatSaj_wikipedia
Vueling,Consumer services,Barcelona,MalPatSaj_wikipedia
Zara,Consumer services,Arteixo,MalPatSaj_wikipedia
Zinkia Entertainment,Consumer services,Madrid,MalPatSaj_wikipedia
3H Biomedical,Health care,Uppsala,MalPatSaj_wikipedia
AarhusKarlshamn,Consumer goods,Malmö,MalPatSaj_wikipedia
Abba Seafood,Consumer goods,Gothenburg,MalPatSaj_wikipedia
ABU Garcia,Consumer goods,Svängsta[5],MalPatSaj_wikipedia
Acando,Technology,Stockholm,MalPatSaj_wikipedia
Acast,Technology,Stockholm,MalPatSaj_wikipedia
Acne Studios,Consumer goods,Stockholm,MalPatSaj_wikipedia
ÅF,Industrials,Stockholm,MalPatSaj_wikipedia
AGA,Oil & gas,Luleå,MalPatSaj_wikipedia
Åhléns,Consumer services,Stockholm,MalPatSaj_wikipedia
Alfa Laval,Industrials,Lund,MalPatSaj_wikipedia
Alfdex,Industrials,Landskrona,MalPatSaj_wikipedia
AP&T,Industrials,Ulricehamn,MalPatSaj_wikipedia
Apoteket,Health care,Stockholm,MalPatSaj_wikipedia
Aptilo Networks,Telecommunications,Stockholm,MalPatSaj_wikipedia
Arcam,Industrials,Mölndal,MalPatSaj_wikipedia
ASEA,Industrials,Västerås,MalPatSaj_wikipedia
ABB,Industrials,Västerås/Zürich,MalPatSaj_wikipedia
Assa Abloy,Industrials,Stockholm,MalPatSaj_wikipedia
Astra AB,Health care,Södertälje,MalPatSaj_wikipedia
Atlas Copco,Industrials,Nacka,MalPatSaj_wikipedia
Atlet,Industrials,Mölnlycke,MalPatSaj_wikipedia
Autoliv,Industrials,Stockholm,MalPatSaj_wikipedia
Avalanche Studios,Technology,Stockholm,MalPatSaj_wikipedia
Avanza,Financials,Stockholm,MalPatSaj_wikipedia
Axel Johnson,Conglomerates,Stockholm,MalPatSaj_wikipedia
Axel Johnson Group,Conglomerates,Stockholm,MalPatSaj_wikipedia
Axfood,Consumer services,Stockholm,MalPatSaj_wikipedia
Axis Communications,Technology,Lund,MalPatSaj_wikipedia
BAE Systems,Industrials,Örnsköldsvik,MalPatSaj_wikipedia
Bahco,Industrials,Enköping,MalPatSaj_wikipedia
Bahnhof,Telecommunications,Stockholm,MalPatSaj_wikipedia
Ballograf,Consumer goods,Gothenburg,MalPatSaj_wikipedia
Berg Propulsion,Industrials,Gothenburg,MalPatSaj_wikipedia
Betsson,Consumer services,Stockholm,MalPatSaj_wikipedia
Biacore,Health care,Uppsala,MalPatSaj_wikipedia
BillerudKorsnäs,Basic materials,Solna,MalPatSaj_wikipedia
Bindomatic,Industrials,Stockholm,MalPatSaj_wikipedia
BioGaia,Health care,Stockholm,MalPatSaj_wikipedia
Björn Borg,Consumer goods,Stockholm,MalPatSaj_wikipedia
Bofors,Industrials,Karlskoga,MalPatSaj_wikipedia
Boghammar Marin AB,Industrials,Lidingö,MalPatSaj_wikipedia
Boliden,Basic materials,Stockholm,MalPatSaj_wikipedia
Bolinder-Munktell,Industrials,Eskilstuna,MalPatSaj_wikipedia
Bona AB,Industrials,Malmö,MalPatSaj_wikipedia
Bonnier Group,Consumer services,Stockholm,MalPatSaj_wikipedia
Braathens Regional Aviation,Consumer services,Malmö,MalPatSaj_wikipedia
Bredbandsbolaget,Telecommunications,Stockholm[8],MalPatSaj_wikipedia
Brio,Consumer goods,Malmö,MalPatSaj_wikipedia
Bure Equity,Financials,Stockholm,MalPatSaj_wikipedia
Camfil,Industrials,Stockholm,MalPatSaj_wikipedia
Carnegie Investment Bank,Financials,Stockholm,MalPatSaj_wikipedia
Casino Cosmopol,Consumer services,Stockholm,MalPatSaj_wikipedia
Cederroth,Health care,Upplands Väsby,MalPatSaj_wikipedia
Cheap Monday,Consumer goods,Stockholm,MalPatSaj_wikipedia
Clas Ohlson,Consumer services,Insjön,MalPatSaj_wikipedia
Clavia,Consumer goods,Stockholm,MalPatSaj_wikipedia
Cloetta,Consumer goods,Stockholm,MalPatSaj_wikipedia
Columbitech,Technology,Stockholm,MalPatSaj_wikipedia
Com Hem,Telecommunications,Stockholm,MalPatSaj_wikipedia
Comviq,Telecommunications,Stockholm,MalPatSaj_wikipedia
Coop Norden,Consumer services,Stockholm,MalPatSaj_wikipedia
Danir AB,Financials,Malmö,MalPatSaj_wikipedia
Dataphone,Telecommunications,Stockholm,MalPatSaj_wikipedia
Datasaab,Industrials,Linköping,MalPatSaj_wikipedia
DeLaval,Industrials,Tumba,MalPatSaj_wikipedia
Destination Gotland,Consumer services,Visby,MalPatSaj_wikipedia
Diamyd Medical,Health care,Stockholm,MalPatSaj_wikipedia
Dockstavarvet,Industrials,Docksta,MalPatSaj_wikipedia
Domnarvet,Basic materials,Borlänge,MalPatSaj_wikipedia
Doro,Technology,Malmö,MalPatSaj_wikipedia
Draim,Technology,Nacka,MalPatSaj_wikipedia
EA DICE,Technology,Stockholm,MalPatSaj_wikipedia
Elanders,Industrials,Mölnlycke,MalPatSaj_wikipedia
Electrolux,Consumer goods,Stockholm,MalPatSaj_wikipedia
Elekta,Health care,Stockholm,MalPatSaj_wikipedia
Elektron,Consumer goods,Gothenburg,MalPatSaj_wikipedia
Elfa International,Consumer goods,Malmö,MalPatSaj_wikipedia
Ellos,Consumer services,Borås,MalPatSaj_wikipedia
ENEA AB,Technology,Kista,MalPatSaj_wikipedia
Eniro,Technology,Stockholm,MalPatSaj_wikipedia
Epidemic Sound,Technology,Stockholm,MalPatSaj_wikipedia
Ericsson,Technology,Stockholm,MalPatSaj_wikipedia
ESAB,Industrials,Gothenburg,MalPatSaj_wikipedia
Eskilstuna Energy and Environment,Utilities,Eskilstuna,MalPatSaj_wikipedia
Esselte,Industrials,Stockholm,MalPatSaj_wikipedia
European Spallation Source,Industrials,Lund,MalPatSaj_wikipedia
Fagerhult Group,Industrials,Habo,MalPatSaj_wikipedia
Fatshark,Technology,Stockholm,MalPatSaj_wikipedia
Filippa K,Consumer goods,Stockholm,MalPatSaj_wikipedia
Fjällräven,Consumer goods,Örnsköldsvik,MalPatSaj_wikipedia
FKAB,Industrials,Uddevalla,MalPatSaj_wikipedia
Föreningsbanken,Financials,Stockholm,MalPatSaj_wikipedia
Forex Bank,Financials,Stockholm,MalPatSaj_wikipedia
Frictional Games,Technology,Helsingborg,MalPatSaj_wikipedia
Galvin Green,Consumer goods,Växjö,MalPatSaj_wikipedia
GB Glace,Consumer goods,Stockholm,MalPatSaj_wikipedia
Gekås,Consumer services,Falkenberg,MalPatSaj_wikipedia
Getinge Group,Health care,Gothenburg,MalPatSaj_wikipedia
Göinge Mekaniska,Industrials,Hässleholm,MalPatSaj_wikipedia
Green Cargo,Industrials,Solna,MalPatSaj_wikipedia
Grimaldi Industri,Conglomerates,Stockholm,MalPatSaj_wikipedia
Gunnebo Group,Industrials,Gothenburg,MalPatSaj_wikipedia
H&M,Consumer services,Stockholm,MalPatSaj_wikipedia
Haglöfs,Consumer goods,Torsång,MalPatSaj_wikipedia
Hagström,Consumer goods,Älvdalen,MalPatSaj_wikipedia
Haldex,Consumer goods,Landskrona,MalPatSaj_wikipedia
Hallberg-Rassy,Consumer goods,Ellös,MalPatSaj_wikipedia
Handelsbanken,Financials,Stockholm,MalPatSaj_wikipedia
Hasselblad,Consumer goods,Gothenburg,MalPatSaj_wikipedia
Hästens,Consumer services,Köping,MalPatSaj_wikipedia
Hestra,Consumer goods,Hestra,MalPatSaj_wikipedia
Hexagon AB,Industrials,Stockholm,MalPatSaj_wikipedia
HMS Industrial Networks,Telecommunications,Halmstad,MalPatSaj_wikipedia
Höganäs AB,Basic materials,Höganäs,MalPatSaj_wikipedia
Holmen,Basic materials,Stockholm,MalPatSaj_wikipedia
Husaberg,Consumer goods,Mattighofen,MalPatSaj_wikipedia
Husqvarna Group,Industrials,Stockholm,MalPatSaj_wikipedia
Hydrauliska Industri AB,Industrials,Hudiksvall,MalPatSaj_wikipedia
IAR Systems,Technology,Uppsala,MalPatSaj_wikipedia
